corpus-id	filename	xmlid	author-name	title	author-birth	author-death	author-gender	author-ids	reference-year	first-edition	digital-edition	print-edition	provenance	title-ids	language	numwords	subgenre	narrative-perspective	size-category	reprint-count	time-slot
ELTeC-ukr	UKR19111_TeslenkoStracheneZhyttie	UKR19111	Тесленко, Архип	Страчене життє	1882	1911	M	viaf:11176389	1911	1911	NA	NA	NA	NA	uk	11589	NA	NA	short	high	T4
ELTeC-ukr	UKR19112_KhotkevychKaminnaDushia	UKR19112	Хоткевич, Гнат	Камінна душя	1878	1938	M	viaf:120784607	1911	NA	NA	1911	NA	viaf:313671078	uk	89253	NA	NA	medium	low	T4
ELTeC-ukr	UKR19121_KotsiubynskyiTiniZabutykhPredkiv	UKR19121	Коцюбинський, Михайло	Тіні забутих предків.	1864	1913	M	viaf:46803069	1912	1912	NA	NA	NA	viaf:4930147270558935700006	uk	15953	NA	NA	short	high	T4
ELTeC-ukr	UKR19122_IatskivBlyskavytsi	UKR19122	Яцків, Михайло	Блискавиці. Суспільна студія	1873	1961	M	viaf:64417173	1912	1912	NA	NA	NA	NA	uk	22943	NA	NA	short	high	T4
ELTeC-ukr	UKR19172_VynnychenkoZapyskyKyrpatohoMefistofelia	UKR19172	Винниченко, Володимир	Записки Кирпатого Мефістофеля. Роман	1880	1951	M	viaf:817403	1917	1917	NA	NA	NA	viaf:6559153063225319320005	uk	71274	NA	NA	medium	high	T4
ELTeC-ukr	UKR19171_MartovychZabobon	UKR19171	Мартович, Лесь	Забобон. Повість	1871	1916	M	viaf:62616875	1917	NA	NA	1917	NA	NA	uk	83339	NA	NA	medium	high	T4
ELTeC-ukr	UKR19181_NazarukKniazYaroslavOsmomysl	UKR19181	Назарук, Осип	Князь Ярослав Осмомисл. Історична повість	1883	1940	M	viaf:13653395	1918	NA	NA	1918	NA	NA	uk	105415	NA	NA	long	low	T4
ELTeC-ukr	UKR19191_KashchenkoBortsiZaPravdu	UKR19191	Кащенко, Адріан	Борці за правду. Історичне оповідання	1858	1921	M	viaf:57532978	1919	NA	NA	1919	NA	NA	uk	36730	NA	NA	short	high	T4
ELTeC-ukr	UKR19192_KashchenkoZDnipraNaDunai	UKR19192	Кащенко, Адріан	З Дніпра на Дунай. Оповідання з часів скасування Запорозької Січі	1858	1921	M	viaf:57532978	1919	NA	NA	1919	NA	NA	uk	21122	NA	NA	short	low	T4
ELTeC-ukr	UKR19193_KashchenkoPidKorsunem	UKR19193	Кащенко, Адріан	Під Корсунем. Історична повість	1858	1921	M	viaf:57532978	1919	NA	NA	1919	NA	NA	uk	31471	NA	NA	short	high	T4
ELTeC-ukr	UKR19201_KorolivChmelyk	UKR19201	Королів-Старий, Василь	Чмелик. Роман для юнацтва з ілюстраціями	1879	1943	M	viaf:268146574018038102431	1920	NA	NA	1920	NA	NA	uk	152676	NA	NA	long	low	T4
